,context,next_token,metric_value
1186,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1187,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1188,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1189,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1190,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1191,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1192,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1193,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1194,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1195,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1196,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1197,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1198,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1199,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1200,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1201,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1202,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1203,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1204,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1205,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1206,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1207,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1208,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1209,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1210,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1211,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1212,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1213,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1214,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1215,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1216,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1217,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1218,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1219,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1220,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1221,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1222,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1223,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1224,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1225,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1226,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1227,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1228,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1229,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1230,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1231,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1232,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1233,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1234,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1235,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1236,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1237,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1238,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1239,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1240,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1241,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1242,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1243,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1244,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1245,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1246,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1247,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1248,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1249,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1250,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1251,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1252,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1253,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1254,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1255,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1256,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1257,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1258,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1259,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1260,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1261,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1262,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1263,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1264,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1265,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1266,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1267,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1268,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1269,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1270,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1271,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1272,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1273,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1274,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1275,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1276,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1277,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1278,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1279,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1280,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1281,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1282,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1283,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1284,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1285,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1286,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1287,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1288,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1289,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1290,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1291,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1292,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1293,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1294,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1295,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1296,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1297,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1298,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1299,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1300,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1301,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1302,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1303,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1304,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1305,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1306,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1307,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1308,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1309,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1310,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1311,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1312,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1313,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1314,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1315,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1316,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1317,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1318,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1319,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1320,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1321,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1322,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1323,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1324,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1325,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1326,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1327,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1328,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1329,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1330,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1331,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1332,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1333,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1334,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1335,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1336,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1337,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1338,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1339,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1340,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1341,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1342,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1343,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1344,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1345,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1346,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1347,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1348,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1349,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1350,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1351,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1352,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1353,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1354,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1355,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1356,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1357,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1358,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1359,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1360,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1361,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1362,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1363,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1364,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1365,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1366,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1367,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1368,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1369,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1370,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1371,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1372,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1373,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1374,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1375,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1376,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1377,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1378,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1379,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1380,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1381,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1382,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1383,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1384,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1385,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1386,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1387,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1388,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1389,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1390,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1391,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1392,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1393,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1394,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1395,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1396,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1397,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1398,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1399,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1400,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1401,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1402,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1403,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1404,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1405,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1406,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1407,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1408,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1409,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1410,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1411,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1412,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1413,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1414,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1415,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1416,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1417,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1418,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1419,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1420,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1421,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1422,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1423,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1424,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1425,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1426,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1427,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1428,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1429,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1430,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1431,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1432,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1433,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1434,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1435,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1436,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1437,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1438,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1439,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1440,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1441,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1442,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1443,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1444,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1445,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1446,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1447,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1448,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1449,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1450,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1451,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1452,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1453,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1454,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1455,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1456,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1457,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1458,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1459,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1460,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1461,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1462,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1463,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1464,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1465,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1466,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1467,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1468,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1469,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1470,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1471,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1472,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1473,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1474,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1475,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1476,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1477,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1478,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1479,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1480,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1481,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1482,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1483,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1484,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1485,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1486,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1487,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1488,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1489,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1490,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1491,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1492,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1493,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1494,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1495,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1496,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1497,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1498,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1499,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1500,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1501,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1502,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
1503,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1504,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1505,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
1506,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
1507,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
1508,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1509,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1510,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1511,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
1512,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
1513,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1514,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1515,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1516,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1517,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1518,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1519,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1520,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1521,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1522,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
1523,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1524,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1525,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1526,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1527,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
1528,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
1529,"['assistant', 'Ċ', '<']",['assistant'],-0.0
1530,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
1531,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
1532,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
1533,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
